ID_Transaksi,Jumlah_Transaksi,Jenis_Transaksi,Lokasi,Kanal_Transaksi,Usia_Nasabah,Pekerjaan_Nasabah,Durasi_Transaksi,Saldo_Akun,Jumlah_Transaksi_Log,Kluster,Nama_Segmen
TX001523,77.5,Credit,Fort Worth,Online,51.0,Doctor,201.0,11079.77,4.363098624788362,1,C1 - Saver 
TX001524,3.65,Debit,Miami,Online,69.0,Doctor,146.0,10017.11,1.536867219599265,1,C1 - Saver 
TX001525,43.88,Credit,Seattle,Online,26.0,Student,251.0,1644.09,3.803992261214441,2,C2- Young & Active
TX001527,224.79,Debit,Boston,Online,18.0,Student,129.0,528.38,5.419605363755236,2,C2- Young & Active
TX001528,64.3,Debit,Louisville,ATM,55.0,Retired,67.0,7530.3,4.178992036282385,1,C1 - Saver 
TX001529,111.79,Debit,Jacksonville,Online,62.0,Doctor,49.0,10887.59,4.725527682651825,1,C1 - Saver 
TX001530,927.16,Debit,San Francisco,ATM,59.0,Retired,153.0,7104.61,6.833204131717754,0,C0 - High Spender  
TX001531,613.7,Credit,Fort Worth,Branch,61.0,Retired,37.0,7307.11,6.421134343912964,0,C0 - High Spender  
TX001532,26.07,Debit,Baltimore,Branch,20.0,Student,19.0,349.98,3.29842610362621,2,C2- Young & Active
TX001533,170.45,Debit,San Francisco,Branch,60.0,Engineer,199.0,2284.41,5.144291678908929,1,C1 - Saver 
TX001534,344.27,Debit,San Antonio,Branch,22.0,Student,123.0,1918.36,5.844326719648509,2,C2- Young & Active
TX001535,872.72,Debit,Washington,Online,22.0,Student,288.0,503.01,6.77275995819462,0,C0 - High Spender  
TX001536,292.95,Debit,Memphis,Branch,37.0,Engineer,56.0,1216.91,5.683409684848264,2,C2- Young & Active
TX001537,28.44,Debit,Fresno,ATM,18.0,Student,243.0,1071.04,3.3823542938606757,2,C2- Young & Active
TX001538,209.02,Debit,El Paso,ATM,21.0,Student,74.0,187.9,5.3472027642778475,2,C2- Young & Active
TX001539,20.05,Debit,Chicago,ATM,72.0,Retired,171.0,7145.67,3.0469005601283903,1,C1 - Saver 
TX001540,175.02,Debit,Phoenix,Online,28.0,Student,71.0,1493.88,5.170597624945666,2,C2- Young & Active
TX001541,89.5,Credit,Louisville,Branch,41.0,Engineer,134.0,8658.95,4.505349850705881,1,C1 - Saver 
TX001542,69.96,Debit,Baltimore,Branch,28.0,Student,31.0,164.12,4.262116338001324,2,C2- Young & Active
TX001544,376.78,Credit,Nashville,Online,21.0,Student,88.0,841.65,5.934312015603673,2,C2- Young & Active
TX001545,148.54,Credit,Columbus,Branch,71.0,Retired,107.0,5677.05,5.00756391557177,1,C1 - Saver 
TX001546,388.77,Credit,Jacksonville,Online,26.0,Student,30.0,1658.49,5.965556821566797,2,C2- Young & Active
TX001547,100.38,Debit,Seattle,Branch,63.0,Doctor,49.0,10171.68,4.6188758330442035,1,C1 - Saver 
TX001548,137.23,Debit,Fresno,Branch,64.0,Doctor,63.0,13847.99,4.928918964476265,1,C1 - Saver 
TX001549,870.3,Debit,San Jose,ATM,51.0,Retired,229.0,3688.98,6.769986349237241,0,C0 - High Spender  
TX001550,458.94,Debit,Detroit,Branch,52.0,Engineer,180.0,5619.95,6.131096046193176,1,C1 - Saver 
TX001551,327.35,Credit,Memphis,Branch,20.0,Student,175.0,342.08,5.794080112636982,2,C2- Young & Active
TX001552,757.15,Debit,Raleigh,Online,53.0,Engineer,38.0,4702.86,6.6308812552469485,0,C0 - High Spender  
TX001554,47.23,Credit,Memphis,Online,73.0,Retired,160.0,6659.81,3.8759812340808804,1,C1 - Saver 
TX001557,170.97,Debit,Nashville,Branch,26.0,Student,292.0,1265.27,5.147320042996109,2,C2- Young & Active
TX001558,262.43,Credit,San Diego,Online,37.0,Doctor,274.0,12841.01,5.573787678040014,1,C1 - Saver 
TX001559,659.15,Debit,Boston,ATM,22.0,Student,204.0,1241.59,6.49246708192521,2,C2- Young & Active
TX001560,31.53,Debit,Kansas City,Online,25.0,Student,283.0,874.93,3.48216274048526,2,C2- Young & Active
TX001562,250.01,Debit,Kansas City,ATM,62.0,Retired,88.0,1541.48,5.525492778975617,1,C1 - Saver 
TX001563,554.15,Debit,Raleigh,ATM,49.0,Doctor,108.0,14817.22,6.319238347500274,1,C1 - Saver 
TX001565,28.38,Debit,Sacramento,Branch,55.0,Doctor,98.0,173.7,3.380314170745731,2,C2- Young & Active
TX001566,16.8,Debit,San Diego,ATM,49.0,Doctor,94.0,11847.07,2.8791984572980396,1,C1 - Saver 
TX001567,896.79,Debit,Dallas,Online,33.0,Doctor,168.0,11146.74,6.79993618794764,0,C0 - High Spender  
TX001568,159.0,Debit,Las Vegas,ATM,49.0,Engineer,38.0,369.79,5.075173815233827,2,C2- Young & Active
TX001569,56.31,Credit,Houston,Online,75.0,Retired,195.0,6396.08,4.048475128563646,1,C1 - Saver 
TX001570,203.99,Debit,Philadelphia,Online,52.0,Retired,215.0,4840.31,5.322961197460796,1,C1 - Saver 
TX001571,50.99,Debit,Detroit,Branch,29.0,Doctor,76.0,1334.6,3.9510513923956245,2,C2- Young & Active
TX001572,101.28,Credit,Chicago,Online,32.0,Engineer,75.0,2774.35,4.627714150422986,2,C2- Young & Active
TX001573,299.92,Debit,Denver,ATM,27.0,Student,122.0,1368.0,5.706844448692021,2,C2- Young & Active
TX001575,18.35,Debit,Nashville,Branch,21.0,Student,78.0,1293.39,2.9626924194757907,2,C2- Young & Active
TX001576,732.53,Credit,San Jose,ATM,26.0,Student,116.0,441.54,6.597868496542164,0,C0 - High Spender  
TX001577,65.11,Debit,Nashville,ATM,34.0,Engineer,150.0,8485.14,4.191320021345486,1,C1 - Saver 
TX001578,67.07,Credit,Los Angeles,ATM,24.0,Student,56.0,999.62,4.22053658745986,2,C2- Young & Active
TX001579,137.48,Debit,Seattle,Branch,55.0,Doctor,47.0,14273.42,4.930725910867953,1,C1 - Saver 
TX001580,398.36,Debit,Columbus,ATM,22.0,Student,56.0,1863.7,5.9898632657410085,2,C2- Young & Active
TX001581,469.46,Debit,New York,ATM,20.0,Student,149.0,8640.56,6.153710939470885,2,C2- Young & Active
TX001582,37.58,Debit,Indianapolis,ATM,57.0,Doctor,182.0,259.44,3.652734007477583,2,C2- Young & Active
TX001583,160.24,Debit,Washington,ATM,31.0,Engineer,15.0,5526.97,5.082893938248965,2,C2- Young & Active
TX001584,315.39,Credit,New York,Branch,23.0,Student,93.0,929.6,5.756975629831453,2,C2- Young & Active
TX001585,434.17,Debit,Atlanta,ATM,21.0,Student,148.0,5335.44,6.075736759342158,2,C2- Young & Active
TX001586,165.91,Debit,Jacksonville,ATM,26.0,Student,84.0,587.12,5.117454744990326,2,C2- Young & Active
TX001587,211.36,Debit,San Francisco,Branch,47.0,Engineer,194.0,4760.34,5.3582829477154705,1,C1 - Saver 
TX001588,241.45,Debit,Portland,Online,26.0,Student,158.0,1594.04,5.490795503551361,2,C2- Young & Active
TX001589,23.24,Debit,Indianapolis,Branch,68.0,Doctor,129.0,13777.79,3.1880041612011136,1,C1 - Saver 
TX001590,70.88,Credit,Omaha,Branch,74.0,Retired,176.0,1794.65,4.274998061915358,1,C1 - Saver 
TX001591,1143.67,Debit,Atlanta,Online,66.0,Retired,111.0,7677.76,7.042871664840983,0,C0 - High Spender  
TX001592,314.52,Debit,Memphis,ATM,80.0,Retired,229.0,7071.32,5.7542220714142704,1,C1 - Saver 
TX001593,181.81,Credit,Austin,Online,78.0,Retired,122.0,7525.73,5.208447362118994,1,C1 - Saver 
TX001594,854.64,Debit,Fort Worth,Branch,56.0,Retired,118.0,2989.25,6.751849726933605,0,C0 - High Spender  
TX001595,261.19,Debit,Oklahoma City,ATM,64.0,Retired,52.0,7620.6,5.569069431776972,1,C1 - Saver 
TX001596,220.68,Credit,Raleigh,Online,71.0,Retired,217.0,5549.2,5.401234900554723,1,C1 - Saver 
TX001597,11.86,Debit,Sacramento,Branch,31.0,Engineer,129.0,6782.61,2.554121718809473,2,C2- Young & Active
TX001598,122.65,Debit,Columbus,Online,28.0,Student,41.0,1968.51,4.817454993967425,2,C2- Young & Active
TX001599,395.16,Debit,Milwaukee,Online,56.0,Retired,17.0,5340.73,5.981818170056177,1,C1 - Saver 
TX001600,704.69,Debit,Las Vegas,Online,51.0,Retired,150.0,3267.84,6.55917604757905,0,C0 - High Spender  
TX001601,369.89,Debit,San Antonio,ATM,69.0,Retired,69.0,6941.47,5.915905522686946,1,C1 - Saver 
TX001602,10.92,Debit,Jacksonville,ATM,67.0,Retired,268.0,7567.2,2.4782176616372036,1,C1 - Saver 
TX001603,199.14,Debit,Seattle,Branch,31.0,Engineer,36.0,7001.25,5.29901712166231,2,C2- Young & Active
TX001606,620.54,Credit,Omaha,Branch,28.0,Student,98.0,213.36,6.4322002692980655,2,C2- Young & Active
TX001607,757.79,Debit,Charlotte,Online,22.0,Student,117.0,1443.02,6.631725059270804,0,C0 - High Spender  
TX001608,122.81,Debit,San Jose,Branch,52.0,Doctor,12.0,8450.84,4.8187481324326,1,C1 - Saver 
TX001609,96.25,Debit,Houston,Online,61.0,Retired,171.0,7996.7,4.577284982498556,1,C1 - Saver 
TX001610,1431.33,Debit,Charlotte,ATM,30.0,Doctor,49.0,5567.98,7.267057767899151,0,C0 - High Spender  
TX001611,142.55,Debit,Kansas City,Online,67.0,Doctor,97.0,1262.68,4.966683406567073,1,C1 - Saver 
TX001612,35.94,Credit,Fresno,Branch,23.0,Student,141.0,1697.28,3.609294974771094,2,C2- Young & Active
TX001613,24.86,Debit,Jacksonville,Branch,58.0,Engineer,292.0,2591.65,3.2526973733437115,1,C1 - Saver 
TX001614,103.08,Debit,San Francisco,Online,60.0,Doctor,109.0,12002.16,4.64515983420425,1,C1 - Saver 
TX001615,116.27,Debit,Portland,Online,57.0,Engineer,94.0,8726.92,4.764478968472973,1,C1 - Saver 
TX001616,363.84,Debit,Columbus,Online,73.0,Retired,118.0,5415.64,5.899458901311958,1,C1 - Saver 
TX001618,64.01,Credit,Philadelphia,Branch,19.0,Student,240.0,1225.69,4.174541104216377,2,C2- Young & Active
TX001620,50.9,Credit,Jacksonville,Online,28.0,Student,150.0,1277.7,3.949318790171843,2,C2- Young & Active
TX001621,206.84,Debit,Philadelphia,Branch,20.0,Student,154.0,454.66,5.3367685529222895,2,C2- Young & Active
TX001622,37.4,Debit,Raleigh,ATM,20.0,Student,84.0,1519.51,3.648057459593681,2,C2- Young & Active
TX001623,154.21,Debit,Miami,Online,46.0,Engineer,75.0,8045.77,5.044779038663093,1,C1 - Saver 
TX001624,199.37,Debit,Chicago,Online,24.0,Student,79.0,1331.3,5.300165657405654,2,C2- Young & Active
TX001626,1360.01,Credit,Phoenix,Branch,67.0,Retired,218.0,6601.5,7.215982350163047,0,C0 - High Spender  
TX001627,18.23,Debit,Nashville,ATM,56.0,Engineer,28.0,8422.2,2.9564715596006885,1,C1 - Saver 
TX001628,398.7,Debit,Albuquerque,ATM,47.0,Doctor,276.0,7987.74,5.990714265717278,1,C1 - Saver 
TX001630,378.2,Debit,Mesa,Branch,40.0,Engineer,167.0,7372.81,5.938063770380866,1,C1 - Saver 
TX001631,124.74,Debit,Los Angeles,ATM,49.0,Engineer,33.0,2987.97,4.834216282954915,1,C1 - Saver 
TX001632,17.1,Debit,Albuquerque,ATM,53.0,Retired,101.0,1619.54,2.89591193827178,1,C1 - Saver 
TX001633,287.05,Debit,Milwaukee,ATM,22.0,Student,212.0,1204.65,5.663134076178392,2,C2- Young & Active
TX001634,874.72,Debit,San Francisco,Online,28.0,Engineer,173.0,4630.58,6.775046405139135,0,C0 - High Spender  
TX001635,1762.28,Debit,Memphis,ATM,24.0,Student,150.0,1380.34,7.474930989980131,0,C0 - High Spender  
TX001636,40.12,Credit,Dallas,ATM,36.0,Doctor,269.0,14304.38,3.7164946211469094,1,C1 - Saver 
TX001637,125.0,Credit,Indianapolis,Online,49.0,Engineer,177.0,3215.76,4.836281906951478,1,C1 - Saver 
TX001638,348.44,Debit,Baltimore,Online,24.0,Student,147.0,1022.94,5.856331873116486,2,C2- Young & Active
TX001639,128.4,Debit,Tucson,ATM,69.0,Retired,31.0,2610.64,4.8629083820668,1,C1 - Saver 
TX001640,320.93,Debit,Atlanta,Online,55.0,Engineer,178.0,9451.66,5.774334130607146,1,C1 - Saver 
TX001641,1.41,Debit,Sacramento,ATM,53.0,Retired,278.0,1244.17,0.8796267475025636,2,C2- Young & Active
TX001642,50.52,Debit,Los Angeles,Branch,54.0,Doctor,293.0,12815.24,3.9419700817960983,1,C1 - Saver 
TX001643,383.95,Credit,San Diego,Online,31.0,Engineer,143.0,9933.56,5.953113455724059,1,C1 - Saver 
TX001644,12.94,Debit,Fresno,Branch,23.0,Student,158.0,921.23,2.6347624053323777,2,C2- Young & Active
TX001645,329.75,Debit,Sacramento,Online,56.0,Retired,211.0,6009.43,5.801362802995065,1,C1 - Saver 
TX001646,981.76,Debit,Milwaukee,Online,45.0,Doctor,234.0,602.36,6.890364939778055,0,C0 - High Spender  
TX001647,40.79,Debit,Milwaukee,ATM,18.0,Student,80.0,1769.33,3.732657076459824,2,C2- Young & Active
TX001648,99.25,Credit,Phoenix,Online,63.0,Retired,93.0,2570.34,4.6076670661866785,1,C1 - Saver 
TX001649,150.6,Debit,Miami,ATM,69.0,Retired,59.0,3240.14,5.021245473208271,1,C1 - Saver 
TX001650,29.5,Debit,San Antonio,Online,73.0,Retired,129.0,1229.32,3.417726683613366,1,C1 - Saver 
TX001651,54.34,Debit,Albuquerque,ATM,65.0,Doctor,46.0,8019.89,4.01349597435878,1,C1 - Saver 
TX001652,18.25,Debit,Kansas City,ATM,53.0,Doctor,18.0,14328.29,2.9575110607337933,1,C1 - Saver 
TX001653,633.87,Debit,Kansas City,Online,27.0,Student,175.0,330.16,6.453420253524341,2,C2- Young & Active
TX001654,81.15,Debit,Miami,ATM,19.0,Student,114.0,1595.26,4.408546844483277,2,C2- Young & Active
TX001655,83.95,Debit,New York,Online,75.0,Retired,170.0,7413.18,4.442062848117941,1,C1 - Saver 
TX001656,410.4,Credit,Virginia Beach,ATM,61.0,Retired,78.0,2563.91,6.019565977218857,1,C1 - Saver 
TX001657,172.68,Debit,Baltimore,ATM,33.0,Doctor,17.0,10724.95,5.157214525570036,1,C1 - Saver 
TX001658,139.88,Debit,Colorado Springs,ATM,34.0,Engineer,162.0,2969.71,4.94790846418795,2,C2- Young & Active
TX001659,165.55,Debit,Dallas,Branch,28.0,Student,115.0,761.78,5.1152955646396885,2,C2- Young & Active
TX001660,53.79,Credit,Philadelphia,ATM,54.0,Engineer,137.0,6229.36,4.003507695550324,1,C1 - Saver 
TX001661,285.69,Debit,Miami,ATM,63.0,Retired,35.0,2552.54,5.65840149261586,1,C1 - Saver 
TX001662,532.4,Debit,Jacksonville,ATM,22.0,Student,149.0,1033.73,6.279271611747914,2,C2- Young & Active
TX001663,293.85,Debit,Charlotte,Online,25.0,Student,144.0,1919.97,5.686466752446513,2,C2- Young & Active
TX001664,27.94,Debit,Atlanta,Branch,79.0,Retired,120.0,1893.44,3.365224721203338,1,C1 - Saver 
TX001665,270.36,Debit,Oklahoma City,ATM,25.0,Student,37.0,1783.04,5.603446352603538,2,C2- Young & Active
TX001666,112.66,Debit,Philadelphia,Online,29.0,Engineer,176.0,852.98,4.733211535868976,2,C2- Young & Active
TX001667,506.03,Debit,Detroit,Branch,21.0,Student,21.0,1123.89,6.228570173438246,2,C2- Young & Active
TX001668,206.95,Debit,Seattle,Branch,22.0,Student,31.0,1817.65,5.33729766618892,2,C2- Young & Active
TX001669,350.96,Debit,Tucson,ATM,63.0,Retired,167.0,5463.94,5.86351753277736,1,C1 - Saver 
TX001670,261.63,Debit,Chicago,Branch,20.0,Student,150.0,477.03,5.570746197537003,2,C2- Young & Active
TX001671,46.12,Debit,Fresno,Branch,59.0,Doctor,30.0,8874.01,3.8526975393433314,1,C1 - Saver 
TX001672,27.25,Credit,Kansas City,Branch,63.0,Retired,92.0,5365.2,3.34109345759245,1,C1 - Saver 
TX001673,1353.93,Debit,El Paso,Branch,26.0,Engineer,171.0,7858.41,7.211505071462746,0,C0 - High Spender  
TX001674,331.66,Debit,Las Vegas,ATM,76.0,Retired,145.0,7216.3,5.807120947362389,1,C1 - Saver 
TX001675,667.95,Credit,Oklahoma City,ATM,62.0,Doctor,253.0,13558.56,6.505709318919628,1,C1 - Saver 
TX001676,49.84,Debit,Chicago,ATM,49.0,Doctor,146.0,7872.04,3.928683446321253,1,C1 - Saver 
TX001677,556.04,Debit,Denver,ATM,72.0,Retired,27.0,5200.04,6.322637050634291,1,C1 - Saver 
TX001678,88.06,Credit,Raleigh,Online,18.0,Student,288.0,1779.85,4.489310299893557,2,C2- Young & Active
TX001679,745.95,Debit,Memphis,ATM,58.0,Doctor,127.0,13264.14,6.615998248488326,0,C0 - High Spender  
TX001680,67.25,Debit,Miami,Online,19.0,Student,157.0,467.4,4.223177434065069,2,C2- Young & Active
TX001681,93.63,Debit,New York,ATM,29.0,Engineer,141.0,9873.62,4.549974550520141,1,C1 - Saver 
TX001683,41.13,Credit,Philadelphia,Branch,77.0,Retired,58.0,6067.54,3.7407600759909254,1,C1 - Saver 
TX001684,192.02,Credit,Indianapolis,Online,79.0,Retired,154.0,5169.07,5.26279381047899,1,C1 - Saver 
TX001685,291.27,Debit,Detroit,Branch,77.0,Retired,121.0,6878.86,5.677678032570093,1,C1 - Saver 
TX001687,341.84,Credit,El Paso,Branch,27.0,Student,89.0,1400.04,5.837263866030682,2,C2- Young & Active
TX001688,98.41,Debit,Sacramento,Online,27.0,Student,48.0,912.71,4.599252712224054,2,C2- Young & Active
TX001689,109.28,Debit,San Diego,Online,36.0,Engineer,112.0,6338.35,4.703022586155596,1,C1 - Saver 
TX001690,27.51,Credit,Columbus,Online,40.0,Doctor,103.0,13645.63,3.3502549029245805,1,C1 - Saver 
TX001691,12.18,Debit,New York,Branch,76.0,Retired,77.0,4909.24,2.578700529074361,1,C1 - Saver 
TX001693,25.77,Credit,San Diego,Online,45.0,Doctor,277.0,11749.77,3.2872818575322613,1,C1 - Saver 
TX001694,127.57,Debit,Nashville,ATM,52.0,Retired,75.0,6118.2,4.856473503096157,1,C1 - Saver 
TX001695,392.05,Debit,Denver,ATM,60.0,Engineer,172.0,4383.69,5.973936830239765,1,C1 - Saver 
TX001696,521.01,Credit,Seattle,Branch,41.0,Engineer,73.0,4004.55,6.257686744787267,0,C0 - High Spender  
TX001697,849.76,Debit,Seattle,ATM,25.0,Student,269.0,373.88,6.7461300676463445,0,C0 - High Spender  
TX001698,172.5,Debit,Columbus,Online,68.0,Doctor,31.0,6851.16,5.156177599386914,1,C1 - Saver 
TX001699,265.44,Debit,San Antonio,ATM,30.0,Engineer,169.0,9700.77,5.585149077544979,1,C1 - Saver 
TX001700,152.34,Debit,Omaha,Branch,55.0,Doctor,115.0,6853.51,5.032657678130748,1,C1 - Saver 
TX001701,21.13,Debit,Dallas,Branch,28.0,Student,153.0,948.7,3.096934154062958,2,C2- Young & Active
TX001702,111.55,Debit,Denver,ATM,46.0,Doctor,101.0,12221.17,4.723397567352741,1,C1 - Saver 
TX001703,321.82,Credit,Raleigh,Branch,32.0,Engineer,43.0,6500.5,5.777094892345134,2,C2- Young & Active
TX001704,1294.81,Credit,Washington,Branch,45.0,Engineer,279.0,9927.75,7.166891261226394,0,C0 - High Spender  
TX001705,148.77,Debit,San Jose,Branch,67.0,Retired,175.0,2138.42,5.009100784004304,1,C1 - Saver 
TX001708,566.33,Credit,Charlotte,ATM,24.0,Student,66.0,379.82,6.3409411450072914,2,C2- Young & Active
TX001710,180.94,Debit,Raleigh,Branch,75.0,Retired,57.0,7659.99,5.203676962393915,1,C1 - Saver 
TX001711,77.9,Debit,Washington,Branch,21.0,Student,128.0,664.72,4.368181227851829,2,C2- Young & Active
TX001712,318.92,Credit,Washington,Branch,21.0,Student,60.0,1167.25,5.768070964538563,2,C2- Young & Active
TX001713,583.3,Credit,Nashville,Online,59.0,Engineer,142.0,5896.01,6.370414549560391,0,C0 - High Spender  
TX001714,100.68,Debit,Memphis,Online,63.0,Retired,139.0,1123.75,4.621830626881199,1,C1 - Saver 
TX001715,589.64,Debit,Charlotte,Online,62.0,Retired,210.0,2039.4,6.38120669475091,0,C0 - High Spender  
TX001716,225.93,Credit,Omaha,Branch,25.0,Student,199.0,1864.27,5.424641599881531,2,C2- Young & Active
TX001717,651.55,Debit,Phoenix,Online,72.0,Retired,82.0,2325.78,6.480887764613537,0,C0 - High Spender  
TX001718,80.97,Debit,Seattle,Online,38.0,Doctor,157.0,5926.31,4.406353326664939,1,C1 - Saver 
TX001719,191.89,Debit,San Antonio,Branch,25.0,Student,14.0,399.57,5.262120078236149,2,C2- Young & Active
TX001720,304.75,Credit,Austin,Branch,78.0,Retired,125.0,1916.34,5.722767774567282,1,C1 - Saver 
TX001721,201.53,Debit,Tucson,Online,68.0,Retired,287.0,2732.86,5.310888023721889,1,C1 - Saver 
TX001722,8.45,Debit,Philadelphia,ATM,22.0,Student,141.0,1115.3,2.2460147415056513,2,C2- Young & Active
TX001723,435.98,Debit,Mesa,Branch,30.0,Engineer,105.0,7334.08,6.079887427457879,2,C2- Young & Active
TX001724,743.24,Credit,Indianapolis,Online,19.0,Student,109.0,1024.19,6.6123635634603035,2,C2- Young & Active
TX001725,16.27,Debit,Atlanta,ATM,57.0,Doctor,44.0,10971.32,2.848970892158587,1,C1 - Saver 
TX001726,290.86,Debit,Louisville,Online,45.0,Doctor,36.0,14631.88,5.6762742352396,1,C1 - Saver 
TX001727,85.73,Debit,Virginia Beach,ATM,41.0,Doctor,266.0,14928.35,4.462799844696365,1,C1 - Saver 
TX001728,555.71,Credit,Boston,Branch,22.0,Student,73.0,830.37,6.322044458024357,2,C2- Young & Active
TX001729,40.03,Debit,Omaha,Branch,23.0,Student,200.0,6408.8,3.714303506454095,2,C2- Young & Active
TX001730,73.01,Credit,Milwaukee,Online,25.0,Student,62.0,1997.33,4.304200219209375,2,C2- Young & Active
TX001731,346.12,Debit,San Francisco,Branch,44.0,Doctor,12.0,13084.27,5.849670541490095,1,C1 - Saver 
TX001732,1.93,Debit,Chicago,Branch,47.0,Doctor,175.0,5684.09,1.0750024230289759,1,C1 - Saver 
TX001733,252.93,Debit,Portland,ATM,75.0,Retired,222.0,2760.37,5.537058638485301,1,C1 - Saver 
TX001734,238.54,Debit,Indianapolis,ATM,19.0,Student,12.0,868.91,5.4787204175193605,2,C2- Young & Active
TX001735,1011.22,Debit,Tucson,Branch,61.0,Retired,129.0,5838.91,6.919901217525693,0,C0 - High Spender  
TX001737,7.56,Debit,Milwaukee,ATM,40.0,Doctor,145.0,8528.72,2.1471001901536506,1,C1 - Saver 
TX001738,540.4,Debit,Houston,Branch,45.0,Doctor,272.0,425.77,6.294158377180201,2,C2- Young & Active
TX001739,264.14,Debit,Baltimore,ATM,64.0,Doctor,125.0,8459.26,5.580257988370704,1,C1 - Saver 
TX001740,248.15,Debit,Milwaukee,ATM,75.0,Retired,202.0,2649.23,5.518055124727414,1,C1 - Saver 
TX001741,24.34,Debit,Raleigh,Branch,54.0,Engineer,110.0,6659.12,3.232384174892993,1,C1 - Saver 
TX001742,428.61,Debit,Fort Worth,ATM,66.0,Doctor,62.0,11937.04,6.062877820391151,1,C1 - Saver 
TX001743,117.66,Credit,Memphis,Branch,39.0,Doctor,126.0,6794.17,4.776262260830497,1,C1 - Saver 
TX001744,165.8,Debit,Nashville,Online,60.0,Engineer,287.0,2064.76,5.116795489924646,1,C1 - Saver 
TX001745,289.18,Debit,Baltimore,ATM,65.0,Retired,64.0,3139.75,5.670501420087539,1,C1 - Saver 
TX001746,125.39,Debit,Los Angeles,ATM,21.0,Student,140.0,202.69,4.8393723646590345,2,C2- Young & Active
TX001747,305.18,Debit,Chicago,Online,58.0,Retired,216.0,4474.2,5.724173164303935,1,C1 - Saver 
TX001748,506.9,Credit,Houston,Branch,64.0,Doctor,56.0,11471.87,6.2302845778072,1,C1 - Saver 
TX001749,504.12,Credit,Baltimore,Branch,25.0,Student,101.0,1107.28,6.224796024809682,2,C2- Young & Active
TX001750,42.09,Debit,Denver,Branch,29.0,Engineer,118.0,5526.28,3.763290951627747,2,C2- Young & Active
TX001751,607.28,Debit,Baltimore,ATM,32.0,Doctor,84.0,9679.68,6.410635302272258,0,C0 - High Spender  
TX001752,91.9,Debit,Chicago,Online,77.0,Retired,125.0,1033.94,4.531523645819793,1,C1 - Saver 
TX001753,303.43,Debit,Virginia Beach,Branch,22.0,Student,30.0,1833.24,5.718441175664861,2,C2- Young & Active
TX001754,668.78,Debit,Mesa,ATM,20.0,Student,141.0,983.68,6.506949300254695,2,C2- Young & Active
TX001755,270.54,Credit,Sacramento,ATM,20.0,Student,139.0,269.78,5.604109458172135,2,C2- Young & Active
TX001756,247.93,Debit,Indianapolis,Branch,37.0,Engineer,79.0,9801.48,5.517171732443817,1,C1 - Saver 
TX001757,34.67,Debit,Chicago,Online,19.0,Student,71.0,888.6,3.5743099993708003,2,C2- Young & Active
TX001758,326.03,Credit,New York,Online,18.0,Student,137.0,290.24,5.790051909808377,2,C2- Young & Active
TX001759,148.26,Debit,Omaha,ATM,25.0,Student,57.0,958.7,5.005689751703241,2,C2- Young & Active
TX001760,1086.6,Debit,San Diego,Online,19.0,Student,38.0,1605.67,6.991728712758316,0,C0 - High Spender  
